date,time_block,bed,total_patient_volume
2/19/2023,4,271,257.0
2/19/2023,8,271,258.0
2/19/2023,12,271,259.0
2/19/2023,16,271,254.0
2/19/2023,20,271,258.0
2/20/2023,0,271,259.0
2/20/2023,4,271,261.0
2/20/2023,8,271,261.0
2/20/2023,12,271,258.0
2/20/2023,16,271,244.0
2/20/2023,20,271,249.0
2/21/2023,0,271,257.0
2/21/2023,4,271,259.0
2/21/2023,8,271,258.0
2/21/2023,12,271,252.0
2/21/2023,16,271,240.0
2/21/2023,20,271,248.0
2/22/2023,0,271,257.0
2/22/2023,4,271,260.0
2/22/2023,8,271,260.0
2/22/2023,12,271,257.0
2/22/2023,16,271,238.0
2/22/2023,20,271,252.0
2/23/2023,0,271,262.0
2/23/2023,4,271,264.0
2/23/2023,8,271,262.0
2/23/2023,12,271,258.0
2/23/2023,16,271,241.0
2/23/2023,20,271,240.0
2/24/2023,0,271,249.0
2/24/2023,4,271,253.0
2/24/2023,8,271,254.0
2/24/2023,12,271,253.0
2/24/2023,16,271,232.0
2/24/2023,20,271,224.0
2/25/2023,0,271,233.0
2/25/2023,4,271,239.0
2/25/2023,8,271,242.0
2/25/2023,12,271,240.0
2/25/2023,16,271,217.0
2/25/2023,20,271,223.0
2/26/2023,0,271,232.0
2/26/2023,4,271,237.0
2/26/2023,8,271,238.0
2/26/2023,12,271,239.0
2/26/2023,16,271,226.0
2/26/2023,20,271,228.0
2/27/2023,0,271,233.0
2/27/2023,4,271,237.0
2/27/2023,8,271,240.0
2/27/2023,12,271,240.0
2/27/2023,16,271,233.0
2/27/2023,20,271,237.0
2/28/2023,0,271,246.0
2/28/2023,4,271,247.0
2/28/2023,8,271,251.0
2/28/2023,12,271,247.0
2/28/2023,16,271,236.0
2/28/2023,20,271,246.0
3/1/2023,0,271,248.0
3/1/2023,4,271,252.0
3/1/2023,8,271,253.0
3/1/2023,12,271,248.0
3/1/2023,16,271,226.0
3/1/2023,20,271,224.0
3/2/2023,0,271,231.0
3/2/2023,4,271,235.0
3/2/2023,8,271,234.0
3/2/2023,12,271,233.0
3/2/2023,16,271,221.0
3/2/2023,20,271,227.0
3/3/2023,0,271,234.0
3/3/2023,4,271,241.0
3/3/2023,8,271,242.0
3/3/2023,12,271,242.0
3/3/2023,16,271,218.0
3/3/2023,20,271,224.0
3/4/2023,0,271,226.0
3/4/2023,4,271,229.0
3/4/2023,8,271,230.0
3/4/2023,12,271,230.0
3/4/2023,16,271,211.0
3/4/2023,20,271,215.0
3/5/2023,0,271,219.0
3/5/2023,4,271,224.0
3/5/2023,8,271,226.0
3/5/2023,12,271,229.0
3/5/2023,16,271,218.0
3/5/2023,20,271,222.0
3/6/2023,0,271,228.0
3/6/2023,4,271,233.0
3/6/2023,8,271,235.0
3/6/2023,12,271,233.0
3/6/2023,16,271,229.0
3/6/2023,20,271,240.0
3/7/2023,0,271,247.0
3/7/2023,4,271,247.0
3/7/2023,8,271,250.0
3/7/2023,12,271,245.0
3/7/2023,16,271,240.0
3/7/2023,20,271,246.0
3/8/2023,0,271,253.0
3/8/2023,4,271,256.0
3/8/2023,8,271,258.0
3/8/2023,12,271,253.0
3/8/2023,16,271,239.0
3/8/2023,20,271,242.0
3/9/2023,0,271,251.0
3/9/2023,4,271,257.0
3/9/2023,8,271,258.0
3/9/2023,12,271,251.0
3/9/2023,16,271,236.0
3/9/2023,20,271,239.0
3/10/2023,0,271,248.0
3/10/2023,4,271,255.0
3/10/2023,8,271,255.0
3/10/2023,12,271,254.0
3/10/2023,16,271,241.0
3/10/2023,20,271,236.0
3/11/2023,0,271,243.0
3/11/2023,4,271,250.0
3/11/2023,8,271,253.0
3/11/2023,12,271,251.0
3/11/2023,16,271,224.0
3/11/2023,20,271,228.0
3/12/2023,0,271,238.0
3/12/2023,4,271,244.0
3/12/2023,8,271,245.0
3/12/2023,12,271,246.0
3/12/2023,16,271,243.0
3/12/2023,20,271,252.0
3/13/2023,0,271,257.0
3/13/2023,4,271,261.0
3/13/2023,8,271,261.0
3/13/2023,12,271,261.0
3/13/2023,16,271,250.0
3/13/2023,20,271,255.0
3/14/2023,0,271,260.0
3/14/2023,4,271,260.0
3/14/2023,8,271,260.0
3/14/2023,12,271,262.0
3/14/2023,16,271,240.0
3/14/2023,20,271,243.0
3/15/2023,0,271,253.0
3/15/2023,4,271,256.0
3/15/2023,8,271,256.0
3/15/2023,12,271,254.0
3/15/2023,16,271,237.0
3/15/2023,20,271,240.0
3/16/2023,0,271,245.0
3/16/2023,4,271,251.0
3/16/2023,8,271,252.0
3/16/2023,12,271,248.0
3/16/2023,16,271,228.0
3/16/2023,20,271,228.0
3/17/2023,0,271,235.0
3/17/2023,4,271,239.0
3/17/2023,8,271,240.0
3/17/2023,12,271,239.0
3/17/2023,16,271,215.0
3/17/2023,20,271,217.0
3/18/2023,0,271,224.0
3/18/2023,4,271,231.0
3/18/2023,8,271,232.0
3/18/2023,12,271,233.0
3/18/2023,16,271,226.0
3/18/2023,20,271,234.0
3/19/2023,0,271,237.0
3/19/2023,4,271,241.0
3/19/2023,8,271,242.0
3/19/2023,12,271,243.0
3/19/2023,16,271,227.0
3/19/2023,20,271,238.0
3/20/2023,0,271,239.0
3/20/2023,4,271,243.0
3/20/2023,8,271,247.0
3/20/2023,12,271,246.0
3/20/2023,16,271,239.0
3/20/2023,20,271,244.0
3/21/2023,0,271,250.0
3/21/2023,4,271,252.0
3/21/2023,8,271,252.0
3/21/2023,12,271,252.0
3/21/2023,16,271,234.0
3/21/2023,20,271,233.0
3/22/2023,0,271,244.0
3/22/2023,4,271,248.0
3/22/2023,8,271,252.0
3/22/2023,12,271,250.0
3/22/2023,16,271,241.0
3/22/2023,20,271,236.0
3/23/2023,0,271,241.0
3/23/2023,4,271,246.0
3/23/2023,8,271,246.0
3/23/2023,12,271,244.0
3/23/2023,16,271,239.0
3/23/2023,20,271,240.0
3/24/2023,0,271,248.0
3/24/2023,4,271,249.0
3/24/2023,8,271,255.0
3/24/2023,12,271,255.0
3/24/2023,16,271,239.0
3/24/2023,20,271,231.0
3/25/2023,0,271,241.0
3/25/2023,4,271,244.0
3/25/2023,8,271,245.0
3/25/2023,12,271,243.0
3/25/2023,16,271,232.0
3/25/2023,20,271,236.0
3/26/2023,0,271,239.0
3/26/2023,4,271,241.0
3/26/2023,8,271,243.0
3/26/2023,12,271,243.0
3/26/2023,16,271,230.0
3/26/2023,20,271,229.0
3/27/2023,0,271,232.0
3/27/2023,4,271,241.0
3/27/2023,8,271,243.0
3/27/2023,12,271,242.0
3/27/2023,16,271,242.0
3/27/2023,20,271,244.0
3/28/2023,0,271,252.0
3/28/2023,4,271,252.0
3/28/2023,8,271,252.0
3/28/2023,12,271,247.0
3/28/2023,16,271,231.0
3/28/2023,20,271,234.0
3/29/2023,0,271,239.0
3/29/2023,4,271,240.0
3/29/2023,8,271,241.0
3/29/2023,12,271,240.0
3/29/2023,16,271,227.0
3/29/2023,20,271,232.0
3/30/2023,0,271,240.0
3/30/2023,4,271,244.0
3/30/2023,8,271,245.0
3/30/2023,12,271,241.0
3/30/2023,16,271,220.0
3/30/2023,20,271,231.0
3/31/2023,0,271,234.0
3/31/2023,4,271,238.0
3/31/2023,8,271,240.0
3/31/2023,12,271,241.0
3/31/2023,16,271,218.0
3/31/2023,20,271,218.0
4/1/2023,0,271,221.0
4/1/2023,4,271,225.0
4/1/2023,8,271,228.0
4/1/2023,12,271,228.0
4/1/2023,16,271,215.0
4/1/2023,20,271,218.0
4/2/2023,0,271,225.0
4/2/2023,4,271,228.0
4/2/2023,8,271,229.0
4/2/2023,12,271,231.0
4/2/2023,16,271,225.0
4/2/2023,20,271,229.0
4/3/2023,0,271,234.0
4/3/2023,4,271,236.0
4/3/2023,8,271,237.0
4/3/2023,12,271,239.0
4/3/2023,16,271,236.0
4/3/2023,20,271,240.0
4/4/2023,0,271,245.0
4/4/2023,4,271,250.0
4/4/2023,8,271,251.0
4/4/2023,12,271,250.0
4/4/2023,16,271,230.0
4/4/2023,20,271,231.0
4/5/2023,0,271,239.0
4/5/2023,4,271,241.0
4/5/2023,8,271,241.0
4/5/2023,12,271,240.0
4/5/2023,16,271,219.0
4/5/2023,20,271,221.0
4/6/2023,0,271,231.0
4/6/2023,4,271,233.0
4/6/2023,8,271,233.0
4/6/2023,12,271,235.0
4/6/2023,16,271,222.0
4/6/2023,20,271,219.0
4/7/2023,0,271,222.0
4/7/2023,4,271,226.0
4/7/2023,8,271,230.0
4/7/2023,12,271,231.0
4/7/2023,16,271,221.0
4/7/2023,20,271,224.0
4/8/2023,0,271,230.0
4/8/2023,4,271,233.0
4/8/2023,8,271,236.0
4/8/2023,12,271,237.0
4/8/2023,16,271,235.0
4/8/2023,20,271,241.0
4/9/2023,0,271,244.0
4/9/2023,4,271,247.0
4/9/2023,8,271,248.0
4/9/2023,12,271,249.0
4/9/2023,16,271,230.0
4/9/2023,20,271,233.0
4/10/2023,0,271,238.0
4/10/2023,4,271,243.0
4/10/2023,8,271,243.0
4/10/2023,12,271,245.0
4/10/2023,16,271,238.0
4/10/2023,20,271,242.0
4/11/2023,0,271,249.0
4/11/2023,4,271,248.0
4/11/2023,8,271,248.0
4/11/2023,12,271,244.0
4/11/2023,16,271,235.0
4/11/2023,20,271,240.0
4/12/2023,0,271,247.0
4/12/2023,4,271,250.0
4/12/2023,8,271,250.0
4/12/2023,12,271,251.0
4/12/2023,16,271,233.0
4/12/2023,20,271,236.0
4/13/2023,0,271,246.0
4/13/2023,4,271,252.0
4/13/2023,8,271,256.0
4/13/2023,12,271,257.0
4/13/2023,16,271,240.0
4/13/2023,20,271,238.0
4/14/2023,0,271,248.0
4/14/2023,4,271,250.0
4/14/2023,8,271,250.0
4/14/2023,12,271,247.0
4/14/2023,16,271,230.0
4/14/2023,20,271,230.0
4/15/2023,0,271,246.0
4/15/2023,4,271,250.0
4/15/2023,8,271,252.0
4/15/2023,12,271,252.0
4/15/2023,16,271,237.0
4/15/2023,20,271,237.0
4/16/2023,0,271,243.0
4/16/2023,4,271,245.0
4/16/2023,8,271,247.0
4/16/2023,12,271,249.0
4/16/2023,16,271,235.0
4/16/2023,20,271,236.0
4/17/2023,0,271,241.0
4/17/2023,4,271,246.0
4/17/2023,8,271,248.0
4/17/2023,12,271,246.0
4/17/2023,16,271,241.0
4/17/2023,20,271,245.0
4/18/2023,0,271,246.0
4/18/2023,4,271,252.0
4/18/2023,8,271,251.0
4/18/2023,12,271,252.0
4/18/2023,16,271,237.0
4/18/2023,20,271,243.0
4/19/2023,0,271,253.0
4/19/2023,4,271,255.0
4/19/2023,8,271,257.0
4/19/2023,12,271,256.0
4/19/2023,16,271,240.0
4/19/2023,20,271,243.0
4/20/2023,0,271,253.0
4/20/2023,4,271,256.0
4/20/2023,8,271,260.0
4/20/2023,12,271,258.0
4/20/2023,16,271,240.0
4/20/2023,20,271,237.0
4/21/2023,0,271,243.0
4/21/2023,4,271,247.0
4/21/2023,8,271,248.0
4/21/2023,12,271,248.0
4/21/2023,16,271,232.0
4/21/2023,20,271,226.0
4/22/2023,0,271,235.0
4/22/2023,4,271,239.0
4/22/2023,8,271,240.0
4/22/2023,12,271,238.0
4/22/2023,16,271,225.0
4/22/2023,20,271,233.0
4/23/2023,0,271,241.0
4/23/2023,4,271,242.0
4/23/2023,8,271,243.0
4/23/2023,12,271,246.0
4/23/2023,16,271,241.0
4/23/2023,20,271,247.0
4/24/2023,0,271,248.0
4/24/2023,4,271,250.0
4/24/2023,8,271,250.0
4/24/2023,12,271,249.0
4/24/2023,16,271,250.0
4/24/2023,20,271,250.0
4/25/2023,0,271,253.0
4/25/2023,4,271,255.0
4/25/2023,8,271,258.0
4/25/2023,12,271,254.0
4/25/2023,16,271,235.0
4/25/2023,20,271,241.0
4/26/2023,0,271,251.0
4/26/2023,4,271,249.0
4/26/2023,8,271,250.0
4/26/2023,12,271,248.0
4/26/2023,16,271,233.0
4/26/2023,20,271,236.0
4/27/2023,0,271,245.0
4/27/2023,4,271,251.0
4/27/2023,8,271,252.0
4/27/2023,12,271,251.0
4/27/2023,16,271,239.0
4/27/2023,20,271,244.0
4/28/2023,0,271,254.0
4/28/2023,4,271,256.0
4/28/2023,8,271,256.0
4/28/2023,12,271,256.0
4/28/2023,16,271,231.0
4/28/2023,20,271,234.0
4/29/2023,0,271,247.0
4/29/2023,4,271,252.0
4/29/2023,8,271,253.0
4/29/2023,12,271,251.0
4/29/2023,16,271,234.0
4/29/2023,20,271,236.0
4/30/2023,0,271,240.0
4/30/2023,4,271,242.0
4/30/2023,8,271,247.0
4/30/2023,12,271,246.0
4/30/2023,16,271,234.0
4/30/2023,20,271,237.0
5/1/2023,0,271,240.0
5/1/2023,4,271,242.0
5/1/2023,8,271,244.0
5/1/2023,12,271,245.0
5/1/2023,16,271,233.0
5/1/2023,20,271,232.0
5/2/2023,0,271,236.0
5/2/2023,4,271,240.0
5/2/2023,8,271,242.0
5/2/2023,12,271,241.0
5/2/2023,16,271,239.0
5/2/2023,20,271,235.0
5/3/2023,0,271,243.0
5/3/2023,4,271,247.0
5/3/2023,8,271,249.0
5/3/2023,12,271,244.0
5/3/2023,16,271,231.0
5/3/2023,20,271,238.0
5/4/2023,0,271,252.0
5/4/2023,4,271,256.0
5/4/2023,8,271,257.0
5/4/2023,12,271,256.0
5/4/2023,16,271,243.0
5/4/2023,20,271,243.0
5/5/2023,0,271,255.0
5/5/2023,4,271,260.0
5/5/2023,8,271,261.0
5/5/2023,12,271,257.0
5/5/2023,16,271,240.0
5/5/2023,20,271,232.0
5/6/2023,0,271,244.0
5/6/2023,4,271,248.0
5/6/2023,8,271,250.0
5/6/2023,12,271,249.0
5/6/2023,16,271,230.0
5/6/2023,20,271,239.0
5/7/2023,0,271,243.0
5/7/2023,4,271,244.0
5/7/2023,8,271,244.0
5/7/2023,12,271,246.0
5/7/2023,16,271,235.0
5/7/2023,20,271,244.0
5/8/2023,0,271,245.0
5/8/2023,4,271,250.0
5/8/2023,8,271,251.0
5/8/2023,12,271,251.0
5/8/2023,16,271,236.0
5/8/2023,20,271,246.0
5/9/2023,0,271,256.0
5/9/2023,4,271,257.0
5/9/2023,8,271,257.0
5/9/2023,12,271,251.0
5/9/2023,16,271,236.0
5/9/2023,20,271,234.0
5/10/2023,0,271,245.0
5/10/2023,4,271,248.0
5/10/2023,8,271,247.0
5/10/2023,12,271,240.0
5/10/2023,16,271,228.0
5/10/2023,20,271,233.0
5/11/2023,0,271,245.0
5/11/2023,4,271,247.0
5/11/2023,8,271,250.0
5/11/2023,12,271,250.0
5/11/2023,16,271,242.0
5/11/2023,20,271,242.0
5/12/2023,0,271,248.0
5/12/2023,4,271,250.0
5/12/2023,8,271,252.0
5/12/2023,12,271,249.0
5/12/2023,16,271,222.0
5/12/2023,20,271,218.0
5/13/2023,0,271,234.0
5/13/2023,4,271,236.0
5/13/2023,8,271,236.0
5/13/2023,12,271,238.0
5/13/2023,16,271,227.0
5/13/2023,20,271,234.0
5/14/2023,0,271,239.0
5/14/2023,4,271,244.0
5/14/2023,8,271,245.0
5/14/2023,12,271,247.0
5/14/2023,16,271,242.0
5/14/2023,20,271,246.0
5/15/2023,0,271,248.0
5/15/2023,4,271,250.0
5/15/2023,8,271,250.0
5/15/2023,12,271,252.0
5/15/2023,16,271,236.0
5/15/2023,20,271,240.0
5/16/2023,0,271,245.0
5/16/2023,4,271,250.0
5/16/2023,8,271,253.0
5/16/2023,12,271,253.0
5/16/2023,16,271,236.0
5/16/2023,20,271,240.0
5/17/2023,0,271,247.0
5/17/2023,4,271,253.0
5/17/2023,8,271,253.0
5/17/2023,12,271,252.0
5/17/2023,16,271,239.0
5/17/2023,20,271,246.0
5/18/2023,0,271,250.0
5/18/2023,4,271,252.0
5/18/2023,8,271,254.0
5/18/2023,12,271,252.0
5/18/2023,16,271,237.0
5/18/2023,20,271,244.0
5/19/2023,0,271,253.0
5/19/2023,4,271,257.0
5/19/2023,8,271,257.0
5/19/2023,12,271,251.0
5/19/2023,16,271,237.0
5/19/2023,20,271,242.0
5/20/2023,0,271,252.0
5/20/2023,4,271,254.0
5/20/2023,8,271,254.0
5/20/2023,12,271,253.0
5/20/2023,16,271,240.0
5/20/2023,20,271,246.0
5/21/2023,0,271,252.0
5/21/2023,4,271,253.0
5/21/2023,8,271,253.0
5/21/2023,12,271,250.0
5/21/2023,16,271,240.0
5/21/2023,20,271,249.0
5/22/2023,0,271,255.0
5/22/2023,4,271,255.0
5/22/2023,8,271,255.0
5/22/2023,12,271,255.0
5/22/2023,16,271,258.0
5/22/2023,20,271,257.0
5/23/2023,0,271,261.0
5/23/2023,4,271,262.0
5/23/2023,8,271,263.0
5/23/2023,12,271,263.0
5/23/2023,16,271,251.0
5/23/2023,20,271,250.0
5/24/2023,0,271,253.0
5/24/2023,4,271,258.0
5/24/2023,8,271,258.0
5/24/2023,12,271,257.0
5/24/2023,16,271,231.0
5/24/2023,20,271,235.0
5/25/2023,0,271,243.0
5/25/2023,4,271,246.0
5/25/2023,8,271,246.0
5/25/2023,12,271,243.0
5/25/2023,16,271,233.0
5/25/2023,20,271,230.0
5/26/2023,0,271,234.0
5/26/2023,4,271,245.0
5/26/2023,8,271,248.0
5/26/2023,12,271,249.0
5/26/2023,16,271,238.0
5/26/2023,20,271,242.0
5/27/2023,0,271,246.0
5/27/2023,4,271,247.0
5/27/2023,8,271,249.0
5/27/2023,12,271,249.0
5/27/2023,16,271,230.0
5/27/2023,20,271,234.0
5/28/2023,0,271,238.0
5/28/2023,4,271,243.0
5/28/2023,8,271,245.0
5/28/2023,12,271,239.0
5/28/2023,16,271,234.0
5/28/2023,20,271,242.0
5/29/2023,0,271,250.0
5/29/2023,4,271,253.0
5/29/2023,8,271,253.0
5/29/2023,12,271,250.0
5/29/2023,16,271,236.0
5/29/2023,20,271,237.0
5/30/2023,0,271,249.0
5/30/2023,4,271,253.0
5/30/2023,8,271,254.0
5/30/2023,12,271,249.0
5/30/2023,16,271,236.0
5/30/2023,20,271,234.0
5/31/2023,0,271,239.0
5/31/2023,4,271,247.0
5/31/2023,8,271,247.0
5/31/2023,12,271,246.0
5/31/2023,16,271,237.0
5/31/2023,20,271,243.0
6/1/2023,0,271,247.0
6/1/2023,4,271,249.0
6/1/2023,8,271,250.0
6/1/2023,12,271,244.0
6/1/2023,16,271,230.0
6/1/2023,20,271,238.0
6/2/2023,0,271,247.0
6/2/2023,4,271,248.0
6/2/2023,8,271,249.0
6/2/2023,12,271,246.0
6/2/2023,16,271,228.0
6/2/2023,20,271,232.0
6/3/2023,0,271,236.0
6/3/2023,4,271,237.0
6/3/2023,8,271,238.0
6/3/2023,12,271,235.0
6/3/2023,16,271,232.0
6/3/2023,20,271,239.0
6/4/2023,0,271,243.0
6/4/2023,4,271,244.0
6/4/2023,8,271,244.0
6/4/2023,12,271,240.0
6/4/2023,16,271,231.0
6/4/2023,20,271,237.0
6/5/2023,0,271,242.0
6/5/2023,4,271,245.0
6/5/2023,8,271,247.0
6/5/2023,12,271,245.0
6/5/2023,16,271,240.0
6/5/2023,20,271,233.0
6/6/2023,0,271,245.0
6/6/2023,4,271,251.0
6/6/2023,8,271,253.0
6/6/2023,12,271,251.0
6/6/2023,16,271,243.0
6/6/2023,20,271,246.0
6/7/2023,0,271,255.0
6/7/2023,4,271,257.0
6/7/2023,8,271,257.0
6/7/2023,12,271,251.0
6/7/2023,16,271,240.0
6/7/2023,20,271,240.0
6/8/2023,0,271,245.0
6/8/2023,4,271,248.0
6/8/2023,8,271,250.0
6/8/2023,12,271,249.0
6/8/2023,16,271,231.0
6/8/2023,20,271,227.0
6/9/2023,0,271,232.0
6/9/2023,4,271,237.0
6/9/2023,8,271,238.0
6/9/2023,12,271,237.0
6/9/2023,16,271,226.0
6/9/2023,20,271,221.0
6/10/2023,0,271,235.0
6/10/2023,4,271,242.0
6/10/2023,8,271,242.0
6/10/2023,12,271,237.0
6/10/2023,16,271,220.0
6/10/2023,20,271,222.0
6/11/2023,0,271,231.0
6/11/2023,4,271,238.0
6/11/2023,8,271,239.0
6/11/2023,12,271,239.0
6/11/2023,16,271,227.0
6/11/2023,20,271,233.0
6/12/2023,0,271,235.0
6/12/2023,4,271,239.0
6/12/2023,8,271,240.0
6/12/2023,12,271,241.0
6/12/2023,16,271,231.0
6/12/2023,20,271,241.0
6/13/2023,0,271,244.0
6/13/2023,4,271,248.0
6/13/2023,8,271,248.0
6/13/2023,12,271,245.0
6/13/2023,16,271,224.0
6/13/2023,20,271,228.0
6/14/2023,0,271,232.0
6/14/2023,4,271,238.0
6/14/2023,8,271,240.0
6/14/2023,12,271,237.0
6/14/2023,16,271,230.0
6/14/2023,20,271,225.0
6/15/2023,0,271,230.0
6/15/2023,4,271,235.0
6/15/2023,8,271,236.0
6/15/2023,12,271,236.0
6/15/2023,16,271,219.0
6/15/2023,20,271,224.0
6/16/2023,0,271,228.0
6/16/2023,4,271,229.0
6/16/2023,8,271,233.0
6/16/2023,12,271,234.0
6/16/2023,16,271,216.0
6/16/2023,20,271,217.0
6/17/2023,0,271,221.0
6/17/2023,4,271,223.0
6/17/2023,8,271,224.0
6/17/2023,12,271,223.0
6/17/2023,16,271,209.0
6/17/2023,20,271,210.0
6/18/2023,0,271,220.0
6/18/2023,4,271,224.0
6/18/2023,8,271,226.0
6/18/2023,12,271,224.0
6/18/2023,16,271,219.0
6/18/2023,20,271,221.0
6/19/2023,0,271,225.0
6/19/2023,4,271,230.0
6/19/2023,8,271,234.0
6/19/2023,12,271,232.0
6/19/2023,16,271,230.0
6/19/2023,20,271,238.0
6/20/2023,0,271,242.0
6/20/2023,4,271,249.0
6/20/2023,8,271,249.0
6/20/2023,12,271,248.0
6/20/2023,16,271,229.0
6/20/2023,20,271,230.0
6/21/2023,0,271,239.0
6/21/2023,4,271,243.0
6/21/2023,8,271,243.0
6/21/2023,12,271,242.0
6/21/2023,16,271,224.0
6/21/2023,20,271,224.0
6/22/2023,0,271,234.0
6/22/2023,4,271,239.0
6/22/2023,8,271,238.0
6/22/2023,12,271,233.0
6/22/2023,16,271,218.0
6/22/2023,20,271,220.0
6/23/2023,0,271,227.0
6/23/2023,4,271,232.0
6/23/2023,8,271,232.0
6/23/2023,12,271,229.0
6/23/2023,16,271,221.0
6/23/2023,20,271,219.0
6/24/2023,0,271,220.0
6/24/2023,4,271,226.0
6/24/2023,8,271,225.0
6/24/2023,12,271,220.0
6/24/2023,16,271,200.0
6/24/2023,20,271,203.0
6/25/2023,0,271,207.0
6/25/2023,4,271,213.0
6/25/2023,8,271,215.0
6/25/2023,12,271,218.0
6/25/2023,16,271,221.0
6/25/2023,20,271,222.0
6/26/2023,0,271,225.0
6/26/2023,4,271,227.0
6/26/2023,8,271,226.0
6/26/2023,12,271,226.0
6/26/2023,16,271,219.0
6/26/2023,20,271,227.0
6/27/2023,0,271,231.0
6/27/2023,4,271,236.0
6/27/2023,8,271,238.0
6/27/2023,12,271,239.0
6/27/2023,16,271,231.0
6/27/2023,20,271,233.0
6/28/2023,0,271,241.0
6/28/2023,4,271,244.0
6/28/2023,8,271,244.0
6/28/2023,12,271,241.0
6/28/2023,16,271,226.0
6/28/2023,20,271,227.0
6/29/2023,0,271,235.0
6/29/2023,4,271,236.0
6/29/2023,8,271,236.0
6/29/2023,12,271,237.0
6/29/2023,16,271,230.0
6/29/2023,20,271,234.0
6/30/2023,0,271,240.0
6/30/2023,4,271,243.0
6/30/2023,8,271,244.0
6/30/2023,12,271,244.0
6/30/2023,16,271,234.0
6/30/2023,20,271,232.0
7/1/2023,0,271,242.0
7/1/2023,4,271,248.0
7/1/2023,8,271,250.0
7/1/2023,12,271,250.0
7/1/2023,16,271,235.0
7/1/2023,20,271,237.0
7/2/2023,0,271,242.0
7/2/2023,4,271,246.0
7/2/2023,8,271,249.0
7/2/2023,12,271,248.0
7/2/2023,16,271,241.0
7/2/2023,20,271,247.0
7/3/2023,0,271,253.0
7/3/2023,4,271,254.0
7/3/2023,8,271,254.0
7/3/2023,12,271,249.0
7/3/2023,16,271,243.0
7/3/2023,20,271,240.0
7/4/2023,0,271,247.0
7/4/2023,4,271,248.0
7/4/2023,8,271,249.0
7/4/2023,12,271,246.0
7/4/2023,16,271,234.0
7/4/2023,20,271,236.0
7/5/2023,0,271,241.0
7/5/2023,4,271,245.0
7/5/2023,8,271,247.0
7/5/2023,12,271,246.0
7/5/2023,16,271,234.0
7/5/2023,20,271,229.0
7/6/2023,0,271,245.0
7/6/2023,4,271,252.0
7/6/2023,8,271,254.0
7/6/2023,12,271,254.0
7/6/2023,16,271,233.0
7/6/2023,20,271,240.0
7/7/2023,0,271,243.0
7/7/2023,4,271,250.0
7/7/2023,8,271,251.0
7/7/2023,12,271,247.0
7/7/2023,16,271,228.0
7/7/2023,20,271,225.0
7/8/2023,0,271,228.0
7/8/2023,4,271,230.0
7/8/2023,8,271,232.0
7/8/2023,12,271,230.0
7/8/2023,16,271,212.0
7/8/2023,20,271,218.0
7/9/2023,0,271,218.0
7/9/2023,4,271,223.0
7/9/2023,8,271,223.0
7/9/2023,12,271,221.0
7/9/2023,16,271,210.0
7/9/2023,20,271,217.0
7/10/2023,0,271,223.0
7/10/2023,4,271,225.0
7/10/2023,8,271,226.0
7/10/2023,12,271,222.0
7/10/2023,16,271,221.0
7/10/2023,20,271,225.0
7/11/2023,0,271,232.0
7/11/2023,4,271,236.0
7/11/2023,8,271,237.0
7/11/2023,12,271,238.0
7/11/2023,16,271,230.0
7/11/2023,20,271,231.0
7/12/2023,0,271,235.0
7/12/2023,4,271,242.0
7/12/2023,8,271,244.0
7/12/2023,12,271,245.0
7/12/2023,16,271,234.0
7/12/2023,20,271,228.0
7/13/2023,0,271,231.0
7/13/2023,4,271,234.0
7/13/2023,8,271,234.0
7/13/2023,12,271,234.0
7/13/2023,16,271,225.0
7/13/2023,20,271,224.0
7/14/2023,0,271,230.0
7/14/2023,4,271,236.0
7/14/2023,8,271,238.0
7/14/2023,12,271,231.0
7/14/2023,16,271,214.0
7/14/2023,20,271,211.0
7/15/2023,0,271,213.0
7/15/2023,4,271,221.0
7/15/2023,8,271,223.0
7/15/2023,12,271,219.0
7/15/2023,16,271,213.0
7/15/2023,20,271,217.0
7/16/2023,0,271,220.0
7/16/2023,4,271,223.0
7/16/2023,8,271,226.0
7/16/2023,12,271,225.0
7/16/2023,16,271,212.0
7/16/2023,20,271,218.0
7/17/2023,0,271,221.0
7/17/2023,4,271,224.0
7/17/2023,8,271,227.0
7/17/2023,12,271,230.0
7/17/2023,16,271,223.0
7/17/2023,20,271,226.0
7/18/2023,0,271,237.0
7/18/2023,4,271,241.0
7/18/2023,8,271,242.0
7/18/2023,12,271,242.0
7/18/2023,16,271,218.0
7/18/2023,20,271,220.0
7/19/2023,0,271,222.0
7/19/2023,4,271,224.0
7/19/2023,8,271,224.0
7/19/2023,12,271,225.0
7/19/2023,16,271,220.0
7/19/2023,20,271,218.0
7/20/2023,0,271,227.0
7/20/2023,4,271,228.0
7/20/2023,8,271,232.0
7/20/2023,12,271,228.0
7/20/2023,16,271,220.0
7/20/2023,20,271,223.0
7/21/2023,0,271,228.0
7/21/2023,4,271,237.0
7/21/2023,8,271,239.0
7/21/2023,12,271,237.0
7/21/2023,16,271,230.0
7/21/2023,20,271,218.0
7/22/2023,0,271,218.0
7/22/2023,4,271,221.0
7/22/2023,8,271,223.0
7/22/2023,12,271,217.0
7/22/2023,16,271,198.0
7/22/2023,20,271,200.0
7/23/2023,0,271,204.0
7/23/2023,4,271,209.0
7/23/2023,8,271,210.0
7/23/2023,12,271,211.0
7/23/2023,16,271,204.0
7/23/2023,20,271,216.0
7/24/2023,0,271,218.0
7/24/2023,4,271,222.0
7/24/2023,8,271,225.0
